 21/3/2021,, 22/3/2021,, 23/3/2021,, 24/3/2021,, 25/3/2021,, 26/3/2021,, 27/3/2021,
morn,after,morn,after,morn,after,morn,after,morn,after,morn,after,morn,after
"{'uid': '5', 'fac_dept': 'MECH', 'dept': 'COMP', 'date': ' 21/3/2021', 'slot': 'morn', 'categ': 'supervision', 'email': None}","{'uid': '4', 'fac_dept': 'MECH', 'dept': 'COMP', 'date': ' 21/3/2021', 'slot': 'after', 'categ': 'supervision', 'email': None}","{'uid': '1', 'fac_dept': 'MECH', 'dept': 'COMP', 'date': ' 22/3/2021', 'slot': 'morn', 'categ': 'supervision', 'email': '221@gmail.com'}","{'uid': '5', 'fac_dept': 'MECH', 'dept': 'COMP', 'date': ' 22/3/2021', 'slot': 'after', 'categ': 'supervision', 'email': None}",,,,,,,"{'uid': '2', 'fac_dept': 'MECH', 'dept': 'COMP', 'date': ' 26/3/2021', 'slot': 'morn', 'categ': 'supervision', 'email': '2@gmail.com'}","{'uid': '6', 'fac_dept': 'MECH', 'dept': 'COMP', 'date': ' 26/3/2021', 'slot': 'after', 'categ': 'supervision', 'email': None}","{'uid': '2', 'fac_dept': 'MECH', 'dept': 'COMP', 'date': ' 27/3/2021', 'slot': 'morn', 'categ': 'supervision', 'email': '2@gmail.com'}","{'uid': '3', 'fac_dept': 'MECH', 'dept': 'COMP', 'date': ' 27/3/2021', 'slot': 'after', 'categ': 'supervision', 'email': '3@gmail.com'}"
"{'uid': '6', 'fac_dept': 'MECH', 'dept': 'COMP', 'date': ' 21/3/2021', 'slot': 'morn', 'categ': 'reliever', 'email': None}","{'uid': '1', 'fac_dept': 'MECH', 'dept': 'COMP', 'date': ' 21/3/2021', 'slot': 'after', 'categ': 'special', 'email': '221@gmail.com'}","{'uid': '4', 'fac_dept': 'MECH', 'dept': 'COMP', 'date': ' 22/3/2021', 'slot': 'morn', 'categ': 'special', 'email': None}","{'uid': '2', 'fac_dept': 'MECH', 'dept': 'COMP', 'date': ' 22/3/2021', 'slot': 'after', 'categ': 'special', 'email': '2@gmail.com'}",,,,,,,"{'uid': '1', 'fac_dept': 'MECH', 'dept': 'COMP', 'date': ' 26/3/2021', 'slot': 'morn', 'categ': 'reliever', 'email': '221@gmail.com'}","{'uid': '3', 'fac_dept': 'MECH', 'dept': 'COMP', 'date': ' 26/3/2021', 'slot': 'after', 'categ': 'supervision', 'email': '3@gmail.com'}","{'uid': '1', 'fac_dept': 'MECH', 'dept': 'COMP', 'date': ' 27/3/2021', 'slot': 'morn', 'categ': 'reliever', 'email': '221@gmail.com'}","{'uid': '6', 'fac_dept': 'MECH', 'dept': 'COMP', 'date': ' 27/3/2021', 'slot': 'after', 'categ': 'supervision', 'email': None}"
,"{'uid': '3', 'fac_dept': 'MECH', 'dept': 'COMP', 'date': ' 21/3/2021', 'slot': 'after', 'categ': 'reliever', 'email': '3@gmail.com'}","{'uid': '6', 'fac_dept': 'MECH', 'dept': 'COMP', 'date': ' 22/3/2021', 'slot': 'morn', 'categ': 'reliever', 'email': None}","{'uid': '3', 'fac_dept': 'MECH', 'dept': 'COMP', 'date': ' 22/3/2021', 'slot': 'after', 'categ': 'reliever', 'email': '3@gmail.com'}",,,,,,,,"{'uid': '4', 'fac_dept': 'MECH', 'dept': 'COMP', 'date': ' 26/3/2021', 'slot': 'after', 'categ': 'reliever', 'email': None}",,"{'uid': '5', 'fac_dept': 'MECH', 'dept': 'COMP', 'date': ' 27/3/2021', 'slot': 'after', 'categ': 'reliever', 'email': None}"
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
