 21/3/2021,, 22/3/2021,, 23/3/2021,, 24/3/2021,, 25/3/2021,, 26/3/2021,, 27/3/2021,
morn,after,morn,after,morn,after,morn,after,morn,after,morn,after,morn,after
"{'uid': '11', 'fac_dept': 'ETRX', 'dept': 'MECH', 'date': ' 21/3/2021', 'slot': 'morn', 'categ': 'supervision', 'email': '11@gmail.com'}","{'uid': '21', 'fac_dept': 'COMP', 'dept': 'MECH', 'date': ' 21/3/2021', 'slot': 'after', 'categ': 'supervision', 'email': '1@gmail.com'}","{'uid': '21', 'fac_dept': 'COMP', 'dept': 'MECH', 'date': ' 22/3/2021', 'slot': 'morn', 'categ': 'supervision', 'email': '1@gmail.com'}","{'uid': '14', 'fac_dept': 'ETRX', 'dept': 'MECH', 'date': ' 22/3/2021', 'slot': 'after', 'categ': 'supervision', 'email': None}",,,,,,,"{'uid': '4', 'fac_dept': 'MECH', 'dept': 'MECH', 'date': ' 26/3/2021', 'slot': 'morn', 'categ': 'supervision', 'email': None}","{'uid': '11', 'fac_dept': 'ETRX', 'dept': 'MECH', 'date': ' 26/3/2021', 'slot': 'after', 'categ': 'supervision', 'email': '11@gmail.com'}","{'uid': '24', 'fac_dept': 'COMP', 'dept': 'MECH', 'date': ' 27/3/2021', 'slot': 'morn', 'categ': 'supervision', 'email': None}","{'uid': '22', 'fac_dept': 'COMP', 'dept': 'MECH', 'date': ' 27/3/2021', 'slot': 'after', 'categ': 'supervision', 'email': '22@gmail.com'}"
"{'uid': '15', 'fac_dept': 'ETRX', 'dept': 'MECH', 'date': ' 21/3/2021', 'slot': 'morn', 'categ': 'reliever', 'email': '15@gmail.com'}","{'uid': '16', 'fac_dept': 'ETRX', 'dept': 'MECH', 'date': ' 21/3/2021', 'slot': 'after', 'categ': 'special', 'email': None}","{'uid': '12', 'fac_dept': 'ETRX', 'dept': 'MECH', 'date': ' 22/3/2021', 'slot': 'morn', 'categ': 'special', 'email': '12@gmail.com'}","{'uid': '15', 'fac_dept': 'ETRX', 'dept': 'MECH', 'date': ' 22/3/2021', 'slot': 'after', 'categ': 'special', 'email': '15@gmail.com'}",,,,,,,"{'uid': '16', 'fac_dept': 'ETRX', 'dept': 'MECH', 'date': ' 26/3/2021', 'slot': 'morn', 'categ': 'reliever', 'email': None}","{'uid': '1', 'fac_dept': 'MECH', 'dept': 'MECH', 'date': ' 26/3/2021', 'slot': 'after', 'categ': 'supervision', 'email': '221@gmail.com'}","{'uid': '4', 'fac_dept': 'MECH', 'dept': 'MECH', 'date': ' 27/3/2021', 'slot': 'morn', 'categ': 'reliever', 'email': None}","{'uid': '3', 'fac_dept': 'MECH', 'dept': 'MECH', 'date': ' 27/3/2021', 'slot': 'after', 'categ': 'supervision', 'email': '3@gmail.com'}"
,"{'uid': '1', 'fac_dept': 'MECH', 'dept': 'MECH', 'date': ' 21/3/2021', 'slot': 'after', 'categ': 'reliever', 'email': '221@gmail.com'}","{'uid': '26', 'fac_dept': 'COMP', 'dept': 'MECH', 'date': ' 22/3/2021', 'slot': 'morn', 'categ': 'reliever', 'email': None}","{'uid': '3', 'fac_dept': 'MECH', 'dept': 'MECH', 'date': ' 22/3/2021', 'slot': 'after', 'categ': 'reliever', 'email': '3@gmail.com'}",,,,,,,,"{'uid': '21', 'fac_dept': 'COMP', 'dept': 'MECH', 'date': ' 26/3/2021', 'slot': 'after', 'categ': 'reliever', 'email': '1@gmail.com'}",,"{'uid': '25', 'fac_dept': 'COMP', 'dept': 'MECH', 'date': ' 27/3/2021', 'slot': 'after', 'categ': 'reliever', 'email': None}"
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
